id,default,seniority,home,age,marital,job,expenses,income,assets,debt,amount,savings
1500,1,1,rent,37,separated,fixed,46,110,0,0,900,3.41333
1501,1,5,owner,44,married,freelance,45,65,4000,0,1400,0.857143
1502,0,2,rent,36,married,freelance,95,200,5000,0,800,4.725
1503,1,0,rent,37,married,partime,120,300,8000,2000,1500,5.12
1504,1,6,owner,39,married,fixed,75,58,2000,0,175,-2.33143
1505,1,20,owner,54,married,freelance,75,99,10000,0,900,1.6
1506,0,2,owner,32,married,fixed,75,139,2000,80,460,6.59478
1507,0,22,owner,45,married,fixed,45,208,11500,0,1000,7.824
1508,0,4,other,28,married,fixed,45,99,0,0,250,2.592
1509,1,1,rent,25,married,freelance,45,54,0,0,1000,0.54
1510,0,15,priv,30,married,fixed,60,140,4000,1680,400,9.48
1511,1,5,parents,25,single,fixed,35,78,0,0,1000,2.064
1512,0,14,owner,37,married,fixed,60,79,3500,0,700,1.62857
1513,0,1,owner,36,married,partime,45,80,500,0,950,1.32632
1514,0,12,owner,37,married,freelance,60,85,6000,0,1200,1.25
1515,0,25,rent,61,married,fixed,57,121,0,0,750,3.584
1516,0,20,owner,41,married,freelance,90,250,13500,0,1900,3.03158
1517,0,1,owner,33,married,fixed,45,104,6500,0,1150,2.46261
1518,0,6,owner,33,married,freelance,45,78,3500,0,1100,1.44
1519,0,2,parents,34,single,fixed,45,157,4000,0,1450,3.70759
1520,0,1,rent,42,married,fixed,94,192,0,0,1350,3.48444
1521,0,16,parents,35,separated,fixed,60,103,0,0,500,4.128
1522,1,6,parents,38,married,fixed,45,75,0,0,1175,1.53191
1523,1,8,rent,28,married,fixed,53,177,0,0,1900,3.91579
1524,1,0,parents,21,single,fixed,35,75,0,0,690,2.08696
1525,0,20,owner,40,married,fixed,75,210,3500,0,800,3.0375
1526,0,0,owner,39,married,others,35,54,10000,0,600,0.76
1527,0,5,owner,43,married,fixed,75,105,5000,0,1000,1.8
1528,1,6,priv,29,single,partime,35,68,1500,0,500,2.376
1529,0,2,parents,19,single,partime,35,50,50000,0,900,0.4
1530,0,18,rent,52,married,fixed,58,128,0,0,800,5.25
1531,1,1,owner,39,married,freelance,60,93,6000,3000,850,0.211765
1532,0,0,owner,49,widow,freelance,60,134,21000,0,1800,0.493333
1533,1,0,owner,49,married,freelance,60,189,3500,0,1600,4.8375
1534,0,4,rent,27,married,fixed,74,139,0,0,900,3.9
1535,0,6,owner,29,married,fixed,60,125,5000,0,1500,2.6
1536,0,11,parents,37,married,fixed,75,100,0,0,1150,1.30435
1537,1,1,parents,25,single,partime,35,50,0,0,1000,0.72
1538,0,0,owner,55,married,freelance,60,155,6000,0,500,5.7
1539,0,1,ignore,27,married,partime,60,128,4000,0,400,4.08
1540,1,10,owner,43,married,freelance,60,195,4500,0,1000,4.86
1541,0,40,owner,60,married,freelance,75,183,5000,0,1200,4.32
1542,1,0,other,32,married,fixed,75,160,0,0,1300,3.92308
1543,0,6,other,36,married,fixed,60,160,0,0,550,6.54545
1544,0,5,parents,22,single,fixed,35,75,27000,0,1300,1.47692
1545,1,0,other,34,married,fixed,60,214,0,0,1700,5.43529
1546,0,10,priv,44,married,freelance,75,77,8000,0,900,0.08
1547,0,5,rent,59,married,fixed,81,207,20000,0,700,5.4
1548,0,11,owner,42,married,fixed,75,180,3500,1200,700,6.37714
1549,0,17,owner,53,married,fixed,75,132,4000,0,400,3.42
1550,1,0,owner,33,married,partime,45,128,4500,0,1250,3.984
1551,1,10,rent,37,married,fixed,85,96,4000,850,1100,0.136364
1552,1,9,other,35,married,fixed,60,70,0,0,1500,0.4
1553,0,19,rent,41,married,fixed,88,125,0,0,1450,1.53103
1554,1,5,owner,50,married,partime,60,81,5000,0,1540,0.818182
1555,1,7,owner,37,married,freelance,90,150,4500,3000,400,2.7
1556,0,8,rent,33,married,fixed,78,175,0,0,1000,3.492
1557,0,10,rent,56,married,freelance,86,112,0,0,1000,1.248
1558,0,20,owner,43,married,fixed,60,80,3000,0,600,1.2
1559,0,0,owner,62,married,others,45,73,5000,0,430,2.34419
1560,1,6,parents,38,married,freelance,105,164,0,0,480,7.375
1561,0,2,priv,34,married,fixed,60,186,8000,4000,1250,4.128
1562,1,0,owner,29,married,others,45,391,6500,420,2000,8.2032
1563,0,12,owner,49,married,partime,45,80,4000,0,800,2.1
1564,0,0,owner,49,married,freelance,105,280,20000,0,800,10.5
1565,0,9,rent,34,single,fixed,49,136,0,0,800,3.915
1566,1,13,other,35,married,fixed,75,70,0,0,450,-0.4
1567,1,5,priv,44,married,fixed,75,199,4600,0,1600,3.72
1568,1,0,rent,30,married,partime,60,150,0,0,1300,3.32308
1569,0,3,rent,44,married,freelance,74,140,2000,0,800,4.95
1570,0,2,other,23,single,fixed,45,175,7500,0,1500,5.2
1571,1,20,owner,50,married,freelance,45,125,3000,0,1500,3.2
1572,0,8,parents,26,single,fixed,35,78,0,0,500,4.128
1573,0,8,owner,48,married,fixed,45,75,3500,0,670,1.61194
1574,1,1,owner,42,divorced,fixed,35,210,6500,1500,1650,4.65455
1575,0,35,owner,59,married,freelance,60,125,6000,0,500,4.68
1576,1,7,other,22,married,freelance,45,174,0,0,1100,5.62909
1577,1,2,rent,21,married,freelance,70,100,2000,0,1100,1.63636
1578,0,8,priv,30,married,fixed,75,100,2000,192,1400,0.989143
1579,1,10,parents,25,single,freelance,35,131,0,0,675,1.70667
1580,0,1,other,26,single,fixed,35,110,0,0,700,3.21429
1581,1,1,owner,26,married,freelance,75,180,1600,0,1450,3.47586
1582,1,10,rent,34,married,fixed,83,79,0,0,1200,-0.16
1583,0,4,owner,32,married,fixed,75,183,8000,0,1170,5.53846
1584,1,11,owner,37,married,freelance,60,205,13600,4500,450,8
1585,0,12,owner,27,married,fixed,60,118,6000,800,900,3.33333
1586,0,2,parents,26,single,fixed,35,117,0,0,1000,4.92
1587,0,11,other,41,single,fixed,35,135,0,0,1000,1.2
1588,0,8,owner,26,married,freelance,90,113,3000,750,1200,0.62
1589,0,5,parents,21,single,fixed,35,60,0,0,1100,1.36364
1590,1,0,rent,24,single,partime,44,85,0,0,375,3.936
1591,0,16,owner,30,married,fixed,45,135,5000,0,1000,5.4
1592,0,15,owner,35,married,fixed,60,146,3500,0,1600,1.935
1593,1,4,rent,26,single,freelance,50,150,0,0,1100,4.36364
1594,0,3,owner,36,married,freelance,75,114,4000,0,1000,1.404
1595,1,1,priv,32,married,freelance,75,124,1200,0,1150,2.55652
1596,1,10,priv,43,married,fixed,90,110,4500,1500,750,0.4
1597,1,0,owner,39,married,partime,45,132,3500,0,1000,4.176
1598,0,41,other,59,married,fixed,60,177,0,0,500,5.616
1599,1,0,owner,32,married,others,75,74,4000,0,500,-0.072
1600,0,1,rent,25,single,fixed,46,112,0,0,200,1.98
1601,1,0,parents,38,married,freelance,75,125,11000,0,2500,0.72
1602,0,2,parents,28,single,fixed,35,220,0,0,1600,6.9375
1603,0,2,parents,25,single,fixed,35,96,0,0,1300,2.81538
1604,0,11,parents,41,separated,fixed,35,100,0,0,1250,3.12
1605,0,12,owner,50,married,freelance,75,200,17000,3000,1250,0.912
1606,0,2,owner,33,married,fixed,75,100,6500,2000,1000,0.24
1607,0,1,rent,28,single,fixed,55,196,0,0,1200,4.23
1608,0,4,owner,26,married,fixed,45,152,4000,1200,950,6
1609,0,1,rent,29,married,freelance,54,86,0,0,500,2.304
1610,0,5,owner,42,married,fixed,45,113,7100,0,1800,0.906667
1611,0,14,owner,39,married,fixed,75,200,5000,0,1000,4.5
1612,1,0,other,46,single,fixed,35,150,0,0,1400,4.92857
1613,0,7,owner,24,married,fixed,45,95,3000,0,1000,1.8
1614,0,12,parents,31,married,fixed,60,160,3000,1000,700,4.62857
1615,1,2,other,37,married,fixed,75,122,0,0,1385,2.0361
1616,0,17,owner,42,married,fixed,90,450,8000,1800,1000,16.416
1617,1,14,rent,63,married,fixed,73,127,0,0,1400,2.31429
1618,1,0,rent,18,single,partime,40,51,0,0,500,0.792
1619,0,19,owner,43,married,freelance,75,70,7000,0,1000,-0.18
1620,1,0,parents,26,single,partime,35,70,3500,350,375,3.024
1621,0,6,rent,24,married,fixed,66,213,0,0,1000,5.292
1622,0,14,rent,29,married,fixed,52,70,0,0,800,1.08
1623,1,0,parents,28,divorced,fixed,35,280,0,0,1300,9.04615
1624,0,10,owner,39,married,fixed,90,195,12000,0,1500,4.2
1625,0,6,parents,30,single,freelance,35,56,7000,0,700,1.44
1626,0,20,owner,43,married,partime,60,138,20000,0,1000,4.68
1627,0,12,rent,38,married,fixed,96,205,3500,0,1400,4.67143
1628,0,3,rent,29,married,fixed,59,137,0,0,800,4.68
1629,0,2,parents,28,single,fixed,35,79,0,0,650,3.24923
1630,0,13,rent,41,single,fixed,45,95,0,0,940,3.19149
1631,0,23,owner,60,married,fixed,35,80,3000,0,1150,1.87826
1632,0,3,priv,54,married,fixed,45,134,2000,0,1100,4.85455
1633,0,3,parents,22,single,fixed,35,65,0,0,1000,1.08
1634,0,2,owner,38,married,fixed,75,159,11000,0,1280,1.96875
1635,0,30,owner,57,married,freelance,45,40,17000,0,400,-0.3
1636,0,10,owner,42,married,freelance,75,70,4600,0,500,-0.24
1637,0,16,owner,39,married,fixed,60,115,3000,0,800,4.125
1638,0,2,rent,31,married,fixed,67,67,0,0,970,0
1639,0,2,other,24,married,fixed,60,102,0,0,900,1.68
1640,0,11,owner,27,married,fixed,60,125,2500,0,1100,3.54545
1641,0,8,owner,35,married,freelance,75,180,12000,0,1000,2.52
1642,0,37,parents,52,married,fixed,60,240,0,0,1510,4.29139
1643,1,2,owner,34,married,freelance,90,250,16000,2000,1500,4.48
1644,1,0,rent,39,married,freelance,45,54,0,0,700,0.617143
1645,1,6,rent,37,married,fixed,77,170,0,0,887,5.03269
1646,1,4,rent,27,separated,fixed,47,116,0,0,1300,1.91077
1647,0,10,owner,34,married,freelance,45,225,25000,0,1300,3.32308
1648,0,5,rent,63,married,others,50,54,3000,0,550,0.261818
1649,1,4,rent,26,single,fixed,47,124,0,0,1500,2.464
1650,0,9,owner,23,single,fixed,35,123,7500,0,800,5.28
1651,1,1,parents,28,married,fixed,60,95,4000,0,500,2.52
1652,0,7,other,43,married,fixed,75,160,0,0,1350,3.02222
1653,1,2,owner,27,married,fixed,60,115,4000,800,2250,1.25333
1654,0,2,owner,52,married,fixed,75,218,3000,10,1400,4.89943
1655,0,10,owner,40,married,freelance,90,301,2000,0,1100,11.5091
1656,0,12,owner,48,married,fixed,45,293,12000,0,500,23.808
1657,0,4,owner,33,married,fixed,75,128,3500,100,400,7.8
1658,0,7,priv,30,single,freelance,35,64,3000,0,600,0.58
1659,1,14,rent,46,married,freelance,48,25,0,0,1700,-0.811765
1660,1,2,other,29,married,fixed,75,96,6000,3000,1200,-0.36
1661,0,1,owner,19,single,fixed,45,98,4000,0,200,9.54
1662,1,1,rent,35,married,fixed,81,55,1500,0,1300,-0.96
1663,1,0,rent,37,married,partime,60,154,0,0,1870,2.41283
1664,0,8,owner,52,married,fixed,60,105,3500,0,1000,2.16
1665,0,20,rent,57,married,freelance,102,117,0,0,475,1.13684
1666,0,2,parents,20,single,fixed,35,318,105,0,740,18.3568
1667,0,0,owner,28,married,partime,45,219,6000,0,600,6.96
1668,0,7,owner,25,married,fixed,60,102,3500,1500,1400,1.15714
1669,1,1,rent,33,divorced,fixed,60,250,0,0,1300,7.01538
1670,0,0,owner,37,married,freelance,60,107,18000,1700,800,1.8
1671,0,2,parents,23,single,fixed,35,60,0,0,600,1.25
1672,1,8,rent,44,married,fixed,68,83,40000,0,1300,0.276923
1673,0,7,rent,24,single,fixed,44,93,0,0,1100,2.67273
1674,0,1,parents,25,single,fixed,35,105,0,0,1100,3.81818
1675,0,4,parents,27,single,fixed,35,70,0,0,700,1.8
1676,1,15,owner,58,married,fixed,60,117,6000,0,1500,2.28
1677,0,25,rent,45,separated,freelance,53,183,93000,0,1900,1.64211
1678,1,0,parents,20,single,fixed,35,120,5500,1200,1170,3.74359
1679,0,28,owner,49,married,fixed,45,90,27000,0,600,2.7
1680,0,0,owner,25,married,freelance,60,104,5500,1000,1100,1.85455
1681,0,17,parents,43,married,fixed,75,200,0,0,1000,4.5
1682,1,2,owner,38,married,fixed,75,74,3500,500,1700,-0.211765
1683,0,11,owner,41,married,fixed,60,313,7500,2000,2180,6.41284
1684,0,1,owner,31,married,fixed,45,197,8000,300,1590,3.37358
1685,0,30,owner,61,married,fixed,60,320,4000,0,700,11.1429
1686,0,6,parents,38,single,fixed,35,210,0,0,1200,8.75
1687,0,10,owner,50,married,freelance,60,40,12000,0,1000,-0.96
1688,0,30,owner,65,married,freelance,45,250,80000,0,1700,7.23529
1689,0,1,parents,22,single,fixed,35,110,3500,0,1300,3.46154
1690,0,26,priv,60,married,fixed,45,134,4200,2000,700,4.73143
1691,0,25,owner,59,single,freelance,35,19,5500,1500,425,-2.62588
1692,0,7,priv,24,single,freelance,35,131,7500,0,1350,2.56
1693,0,22,owner,45,married,fixed,75,260,3000,0,1200,5.55
1694,1,4,rent,34,married,fixed,70,100,0,0,900,1.2
1695,0,0,owner,26,single,fixed,35,101,2000,0,1000,3.168
1696,1,0,owner,65,married,others,45,69,10000,0,1500,0.96
1697,0,30,rent,59,married,freelance,50,52,25000,0,1000,0.072
1698,0,13,parents,38,separated,fixed,45,128,0,0,525,5.69143
1699,0,3,owner,27,married,fixed,75,122,4000,0,1400,2.01429
1700,0,0,other,20,single,partime,45,150,0,0,450,8.4
1701,0,20,rent,61,married,fixed,81,211,0,0,1475,5.28814
1702,0,5,rent,31,married,fixed,86,109,0,0,830,1.66265
1703,0,25,owner,55,married,fixed,60,139,5000,0,1000,3.792
1704,0,8,rent,26,married,fixed,59,140,0,0,1400,3.47143
1705,0,4,parents,21,single,fixed,35,88,25000,0,1100,2.31273
1706,0,0,other,23,single,fixed,35,60,0,0,1000,1.2
1707,0,7,parents,27,single,freelance,35,39,0,0,1000,0.24
1708,1,5,owner,43,married,partime,75,120,2000,40,1400,1.91143
1709,1,10,owner,56,married,fixed,60,161,5000,0,1500,4.04
1710,0,1,parents,26,single,fixed,35,90,0,0,1000,3.3
1711,0,1,owner,20,married,freelance,45,110,11500,0,700,3.34286
1712,1,0,rent,23,married,partime,81,60,0,0,450,-1.68
1713,0,8,rent,32,married,fixed,75,154,0,0,750,2.528
1714,0,0,owner,44,married,fixed,75,97,6500,0,1000,1.32
1715,0,0,priv,39,married,fixed,45,178,2000,0,150,10.64
1716,0,2,rent,42,single,fixed,45,104,0,0,800,2.655
1717,0,12,owner,42,married,freelance,60,134,15000,0,1000,2.664
1718,0,20,owner,49,married,freelance,60,500,10000,0,1000,5.28
1719,0,0,owner,25,married,freelance,45,132,2500,0,1500,3.48
1720,0,2,rent,26,single,freelance,55,200,0,0,600,5.8
1721,1,0,other,43,married,freelance,75,144,7600,0,1465,2.82594
1722,1,0,rent,23,married,fixed,83,80,0,0,425,-0.169412
1723,0,2,owner,37,married,fixed,90,137,3000,1,1100,2.56309
1724,0,3,parents,19,single,fixed,35,218,0,0,1100,9.98182
1725,1,2,priv,36,married,fixed,75,129,3000,29,900,3.58067
1726,1,2,rent,33,married,fixed,80,196,0,0,1350,5.15556
1727,1,3,parents,23,single,freelance,35,182,0,0,1100,6.41455
1728,0,0,owner,32,married,freelance,90,84,17000,0,700,-0.308571
1729,0,0,owner,23,married,others,60,47,3000,0,820,-0.951219
1730,0,10,rent,28,married,fixed,78,325,18,3000,2250,5.78667
1731,0,24,owner,39,married,fixed,90,90,12000,4000,700,-2.05714
1732,1,12,rent,37,married,freelance,84,92,0,0,1300,0.369231
1733,0,5,rent,39,married,fixed,100,250,0,0,1400,3.85714
1734,0,25,owner,43,married,freelance,60,62,12000,0,1000,0.12
1735,1,3,other,21,single,fixed,35,146,0,0,1400,4.75714
1736,1,0,rent,19,single,fixed,35,37,0,0,1200,0.1
1737,0,17,rent,36,married,fixed,56,105,0,0,1000,2.352
1738,1,8,other,30,married,freelance,75,100,4000,1365,1220,0.334918
1739,0,10,owner,45,separated,fixed,35,77,14000,0,200,5.04
1740,1,10,other,44,married,freelance,75,154,0,0,1300,2.18769
1741,0,15,owner,39,separated,freelance,45,54,7000,0,1500,0.36
1742,1,0,other,27,single,fixed,35,149,0,0,1500,4.56
1743,0,8,other,24,married,fixed,45,56,0,0,770,0.685714
1744,0,17,owner,43,married,fixed,75,251,5500,0,1100,7.68
1745,1,0,owner,34,married,partime,75,65,5000,0,1000,-0.6
1746,1,0,owner,21,single,partime,60,160,2500,0,1220,3.93443
1747,0,37,owner,56,widow,fixed,35,300,10000,0,1300,12.2308
1748,1,0,other,23,single,partime,35,56,0,0,1100,0.801818
1749,0,10,owner,37,married,fixed,90,118,4500,0,1200,1.4
1750,0,2,owner,30,married,fixed,45,174,4000,0,2000,3.87
1751,0,23,rent,47,single,fixed,44,86,0,0,350,2.88
1752,0,7,rent,59,married,fixed,83,233,3000,0,1250,5.76
1753,1,0,rent,32,married,freelance,89,285,0,0,1000,7.056
1754,0,1,parents,29,married,fixed,75,105,10000,0,700,2.57143
1755,0,27,owner,56,married,fixed,45,122,3000,0,950,4.86316
1756,0,8,parents,33,married,freelance,75,160,0,0,1200,4.25
1757,1,8,parents,29,single,freelance,35,209,0,0,1145,7.29432
1758,0,9,owner,24,married,fixed,45,160,4000,2000,450,7.6
1759,1,40,owner,62,married,freelance,45,157,13500,0,1000,4.032
1760,0,1,priv,34,married,fixed,90,65,3000,0,425,-0.705882
1761,0,15,owner,41,married,freelance,90,225,9000,0,1500,5.4
1762,0,2,parents,21,single,partime,35,105,0,0,300,8.4
1763,0,5,rent,27,married,fixed,57,120,0,0,560,4.05
1764,0,10,priv,61,married,fixed,75,130,25000,0,350,5.65714
1765,0,5,parents,50,married,others,90,154,0,0,1000,2.304
1766,0,3,rent,51,married,freelance,90,169,0,0,1200,3.16
1767,0,2,parents,39,separated,fixed,35,160,0,0,550,10.9091
1768,1,0,other,31,single,partime,35,128,0,0,900,6.2
1769,0,5,owner,48,married,fixed,60,187,3000,0,1300,5.86154
1770,0,11,owner,46,married,fixed,45,120,5000,0,1075,2.51163
1771,0,0,owner,31,widow,freelance,35,200,4000,0,943,10.4984
1772,0,5,owner,29,married,fixed,45,142,6000,3000,450,2.68
1773,0,8,owner,63,married,fixed,45,107,8000,0,600,4.96
1774,1,1,other,35,separated,fixed,35,126,0,0,1300,3.36
1775,0,11,rent,28,married,fixed,59,144,0,0,1225,4.16327
1776,1,6,rent,28,married,fixed,54,90,0,0,1700,1.27059
1777,1,0,other,22,single,partime,35,55,0,0,1350,0.888889
1778,0,20,owner,52,married,freelance,60,208,8500,0,400,4.44
1779,0,2,owner,31,married,fixed,60,121,4500,800,1450,2.1931
1780,0,7,priv,29,married,fixed,60,51,3500,500,1000,-0.84
1781,1,0,parents,25,married,fixed,45,148,0,0,1400,4.41429
1782,0,22,rent,51,married,fixed,57,116,0,0,1300,2.72308
1783,0,15,owner,47,married,fixed,75,152,13000,0,2700,1.02667
1784,0,1,parents,19,single,partime,35,118,0,0,1200,2.49
1785,0,17,owner,47,married,fixed,75,80,2500,0,400,0.15
1786,1,3,parents,26,single,fixed,35,120,3500,0,1000,1.02
1787,0,6,owner,50,married,freelance,75,100,30000,0,600,0.25
1788,1,12,owner,51,married,fixed,45,144,9000,0,1450,4.09655
1789,0,6,owner,53,married,freelance,45,90,3500,0,900,2.4
1790,0,0,owner,26,married,fixed,45,150,3500,0,1310,4.80916
1791,0,2,parents,19,single,partime,35,87,0,0,900,2.77333
1792,1,3,owner,60,married,freelance,90,50,16000,0,2750,-0.349091
1793,1,0,rent,34,married,freelance,75,104,4000,1000,1275,0.894118
1794,1,1,rent,33,married,partime,85,250,5000,0,1700,5.82353
1795,1,1,rent,36,married,partime,101,112,0,0,1550,0.340645
1796,0,2,rent,29,single,fixed,47,121,0,0,1100,4.03636
1797,0,0,parents,21,single,others,35,334,300000,0,1318,5.44461
1798,0,8,parents,26,single,freelance,35,52,9000,2500,450,-0.64
1799,0,4,other,28,married,fixed,60,143,0,0,1150,4.33043
1800,0,6,ignore,31,single,fixed,35,250,8000,0,1000,5.16
1801,0,1,rent,33,married,freelance,69,244,0,0,600,5.25
1802,1,0,rent,35,married,others,75,179,700,0,1800,3.46667
1803,0,0,priv,45,married,fixed,75,194,3000,100,1000,5.664
1804,0,25,owner,50,married,freelance,90,210,75000,0,900,4.8
1805,1,5,rent,37,married,fixed,131,257,0,0,2200,3.43636
1806,0,1,rent,28,married,freelance,75,91,0,0,400,1.92
1807,0,14,owner,50,married,fixed,60,92,148,1,1650,0.465309
1808,0,28,owner,50,widow,fixed,35,175,6000,0,1150,5.11304
1809,0,3,owner,38,married,partime,75,90,3000,0,930,0.967742
1810,0,15,owner,31,married,fixed,60,171,7000,0,1200,4.44
1811,0,15,owner,58,married,freelance,60,159,9000,0,687,5.18777
1812,0,20,owner,52,married,fixed,75,166,50000,0,800,2.0475
1813,0,10,owner,26,married,fixed,60,100,3000,1800,500,1.584
1814,0,1,priv,34,married,fixed,45,100,1800,1500,700,2.05714
1815,0,18,other,43,married,fixed,75,160,0,0,2000,2.55
1816,0,0,parents,24,single,freelance,35,59,0,0,500,1.728
1817,0,1,parents,21,single,fixed,35,142,3500,0,1650,3.89091
1818,0,11,owner,30,single,fixed,35,53,875,325,750,1.18
1819,0,13,owner,32,married,fixed,75,305,8000,0,1400,3.94286
1820,0,5,owner,35,married,fixed,75,185,5000,1500,1350,4.22222
1821,1,2,priv,32,married,fixed,75,142,4000,0,1300,3.09231
1822,0,5,owner,36,married,fixed,75,107,12000,2000,600,1.2
1823,0,11,owner,38,married,fixed,60,153,3000,0,1650,3.38182
1824,1,10,parents,30,separated,fixed,35,66,0,0,280,6.64286
1825,1,1,rent,41,married,fixed,52,65,0,0,850,0.917647
1826,0,0,owner,61,married,others,45,111,6000,0,750,3.168
1827,1,3,owner,22,single,freelance,35,100,10000,0,800,4.875
1828,0,10,owner,47,married,fixed,60,131,6000,0,250,6.816
1829,0,25,priv,49,married,fixed,60,125,5000,0,400,5.85
1830,0,3,parents,23,single,freelance,35,110,8000,2000,1550,2.12903
1831,0,18,owner,52,married,fixed,75,113,11000,0,370,2.46486
1832,0,2,other,25,single,fixed,35,80,0,0,600,2.7
1833,0,23,owner,57,married,fixed,45,93,2500,0,600,1.92
1834,1,28,owner,57,widow,fixed,35,227,15000,0,1700,6.77647
1835,0,6,parents,28,separated,fixed,35,81,0,0,1500,1.84
1836,1,3,rent,31,married,fixed,101,110,0,0,1150,0.469565
1837,0,5,other,49,married,others,60,44,8000,0,400,-1.44
1838,0,20,owner,35,married,fixed,75,175,12000,0,1500,2.4
1839,0,4,parents,29,married,freelance,75,115,0,0,175,4.11429
1840,1,1,rent,31,separated,partime,41,58,148,1,200,2.0388
1841,1,1,rent,24,married,fixed,57,124,0,0,1530,2.62745
1842,0,30,owner,47,married,fixed,60,140,8000,0,1100,3.49091
1843,0,18,owner,49,widow,fixed,35,117,4000,0,1000,4.92
1844,0,15,owner,32,married,fixed,60,140,3500,0,795,4.83019
1845,0,0,owner,29,married,fixed,45,157,8000,0,600,6.72
1846,0,22,owner,50,married,freelance,135,126,24000,0,500,-0.648
1847,0,8,parents,24,single,freelance,35,29,0,0,900,-0.4
1848,0,20,owner,51,married,fixed,75,228,4000,0,1200,4.59
1849,0,3,parents,22,single,fixed,35,50,0,0,1100,0.654545
1850,0,5,other,54,married,fixed,45,300,0,0,800,11.475
1851,1,3,rent,33,single,freelance,45,100,0,0,1350,1.95556
1852,0,5,owner,31,married,fixed,75,153,5000,0,800,1.755
